"","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"4906","No","Yes","Yes",58,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.85,1158.85,"No"
"5296","Yes","Yes","No",50,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",108.75,5431.9,"No"
"3330","No","Yes","No",18,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",50.3,908.75,"No"
"3760","No","No","No",7,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",89.35,631.85,"Yes"
"372","No","No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.65,181.5,"Yes"
"1398","No","No","No",4,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",82.85,319.6,"No"
"2903","Yes","No","No",6,"Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.1,450.9,"No"
"6869","No","No","No",13,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",91.1,1135.7,"Yes"
"5790","No","No","No",25,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",19.8,475.2,"No"
"1530","No","Yes","No",59,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",18.4,1057.85,"No"
"3921","No","No","No",71,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",86.4,6172,"No"
"3178","No","Yes","Yes",72,"No","No","DSL","Yes","No","Yes","Yes","Yes","No","Two year","No","Mailed check",48.9,3527,"No"
"2457","No","Yes","Yes",47,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",24.55,1160.45,"No"
"4905","No","No","No",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",107.55,3645.5,"No"
"636","No","Yes","Yes",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.5,6985.65,"Yes"
"1804","No","No","No",36,"No","No","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Mailed check",53.1,1901.25,"No"
"5764","No","No","No",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.25,229.7,"No"
"3112","No","Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",103.4,7372.65,"Yes"
"1025","No","No","No",37,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.35,2552.9,"No"
"3880","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",45.75,45.75,"Yes"
"600","No","Yes","No",65,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",20.4,1414.45,"No"
"1644","No","Yes","No",37,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check",90.35,3419.3,"No"
"4119","No","No","No",40,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)",74.8,2971.7,"No"
"258","No","No","No",50,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",114.35,5791.1,"No"
"6506","No","Yes","Yes",56,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","Bank transfer (automatic)",59.8,3457.45,"No"
"2376","Yes","Yes","No",71,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.7,7904.25,"No"
"6779","No","No","Yes",72,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.75,1567,"No"
"1123","No","No","No",19,"No","No","DSL","No","No","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",44.85,893.55,"Yes"
"2848","No","Yes","No",26,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",79.3,2015.8,"No"
"4685","No","No","No",69,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",104.05,7262,"Yes"
"5867","No","No","No",3,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.65,68.35,"No"
"2672","No","No","No",63,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Electronic check",105.4,6713.2,"No"
"5002","No","No","No",19,"Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",55,1046.5,"Yes"
"2475","No","No","No",47,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.35,4849.1,"No"
"1573","Yes","No","No",3,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",45,127.1,"Yes"
"324","No","Yes","Yes",9,"Yes","No","DSL","Yes","No","No","No","No","No","One year","No","Mailed check",48.6,422.3,"No"
"5021","No","No","No",41,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.85,810.45,"No"
"840","No","No","No",44,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",20.4,905.55,"No"
"6022","No","Yes","Yes",13,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",20.45,254.5,"No"
"3860","No","No","No",54,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",94.75,5121.75,"No"
"1605","No","Yes","Yes",69,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","No","Credit card (automatic)",95.75,6511.25,"No"
"6500","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.3,20.3,"No"
"2764","No","Yes","Yes",64,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",81.05,5135.35,"No"
"1371","No","No","No",27,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",20.25,538.2,"No"
"2043","Yes","No","No",28,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",64.45,1867.6,"No"
"392","Yes","Yes","No",27,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",84.8,2309.55,"No"
"6451","No","Yes","Yes",27,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",19.9,550.1,"No"
"7023","No","No","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",104.95,7544.3,"No"
"6710","No","Yes","No",50,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","One year","No","Electronic check",99.4,5059.75,"No"
"4936","Yes","Yes","No",45,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",24.7,1174.35,"No"
"638","No","Yes","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)",70.9,4911.35,"No"
"1101","No","No","Yes",15,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",24.8,324.15,"No"
"4131","No","No","No",10,"No","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Electronic check",36.25,374,"No"
"6561","No","No","Yes",23,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.8,465.45,"No"
"1191","No","No","No",38,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",104.85,3887.25,"No"
"3294","No","No","No",5,"Yes","Yes","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",64,370.25,"No"
"477","Yes","Yes","Yes",35,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",76.05,2747.2,"No"
"2668","No","No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",115.05,8405,"No"
"1731","No","No","No",1,"Yes","Yes","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",59.85,59.85,"Yes"
"6026","No","No","Yes",41,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",45.2,1841.9,"No"
"1198","No","Yes","No",15,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",19.45,340.85,"No"
"2944","No","No","No",40,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Mailed check",24.6,973.95,"No"
"80","No","Yes","Yes",45,"Yes","Yes","No","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",25.9,1216.6,"No"
"2975","No","No","No",28,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",94.5,2659.4,"Yes"
"5977","No","No","No",29,"No","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Electronic check",34.3,1004.75,"No"
"9","No","Yes","No",28,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.8,3046.05,"Yes"
"6620","No","No","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",20.15,238.15,"No"
"2528","No","No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",83.3,803.3,"Yes"
"3475","Yes","Yes","Yes",65,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",85.75,5688.45,"No"
"283","No","No","Yes",1,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",25.4,25.4,"No"
"6069","No","No","Yes",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.55,480.6,"Yes"
"6440","No","Yes","Yes",35,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",106.9,3756.45,"No"
"6541","No","No","No",34,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","One year","No","Electronic check",64.35,2053.05,"No"
"1197","No","Yes","No",66,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","No","Electronic check",85.25,5538.35,"No"
"2100","No","Yes","No",40,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",78.85,3126.85,"No"
"3796","No","No","No",12,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81.45,912,"No"
"883","No","No","No",6,"Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",83.9,497.55,"Yes"
"2276","No","Yes","Yes",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.5,74.5,"Yes"
"1482","No","Yes","Yes",72,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",65.1,4754.3,"No"
"1971","No","Yes","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81.1,576.65,"Yes"
"5659","No","Yes","No",24,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93,2248.05,"No"
"1654","No","Yes","No",58,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",20.75,1185.95,"No"
"744","No","Yes","Yes",61,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Mailed check",24.1,1551.6,"No"
"2579","Yes","Yes","Yes",31,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",98.9,2911.3,"Yes"
"4139","No","No","No",1,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",85.45,85.45,"Yes"
"303","No","No","No",4,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check",90.4,356.65,"No"
"2210","No","Yes","No",8,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",19.55,161.15,"No"
"4732","No","Yes","Yes",19,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.9,357.7,"No"
"2238","No","Yes","Yes",27,"No","No","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",45.85,1246.4,"No"
"2566","No","Yes","Yes",13,"Yes","Yes","No","No","No","No","No","No","No","Two year","Yes","Bank transfer (automatic)",25,332.5,"No"
"5385","No","No","No",4,"Yes","Yes","DSL","No","No","No","Yes","Yes","No","Month-to-month","Yes","Mailed check",64.4,253,"No"
"4359","No","Yes","Yes",13,"Yes","No","DSL","No","No","No","No","Yes","Yes","One year","Yes","Electronic check",64.75,877.35,"No"
"2679","No","No","No",30,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.7,625.05,"No"
"6662","No","Yes","Yes",72,"No","No","DSL","No","Yes","No","Yes","Yes","Yes","Two year","No","Credit card (automatic)",53.65,3784,"No"
"1663","No","No","No",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.75,324.6,"Yes"
"1020","No","No","No",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",19.5,470.2,"No"
"4337","Yes","No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",110.1,7746.7,"No"
"4887","No","No","No",7,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",19.9,173.15,"No"
"1759","No","No","No",68,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",20.05,1386.9,"No"
"5129","Yes","Yes","No",47,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",99.7,4747.2,"No"
"6937","No","Yes","Yes",5,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",80.15,385,"Yes"
"4530","Yes","No","No",9,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",49.2,447.9,"No"
"1981","No","No","No",10,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",95.25,1021.55,"No"
"3788","No","No","No",58,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",95.3,5817.7,"No"
"1510","No","No","No",17,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",76.65,1313.55,"Yes"
"6891","No","No","No",53,"Yes","No","DSL","No","No","Yes","No","No","Yes","One year","Yes","Electronic check",61.1,3357.9,"No"
"680","No","Yes","No",45,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",81.4,3775.85,"No"
"1812","Yes","No","No",23,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.35,1835.3,"No"
"3523","No","Yes","Yes",37,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",19.8,677.05,"No"
"1358","No","Yes","No",48,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",111.45,5315.1,"No"
"5200","No","No","No",51,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",111.5,5703.25,"No"
"6437","No","No","No",70,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",79.6,5589.45,"No"
"2022","No","Yes","Yes",62,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",108.15,6825.65,"No"
"3405","No","No","Yes",35,"Yes","No","DSL","Yes","Yes","No","No","No","No","One year","No","Credit card (automatic)",55.6,2016.45,"No"
"3376","No","Yes","Yes",71,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",19.9,1389.35,"No"
"6216","Yes","No","No",6,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.25,560.6,"Yes"
"3528","No","Yes","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.6,74.6,"Yes"
"4843","Yes","No","No",9,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",54.55,494.05,"Yes"
"6562","No","No","No",9,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",73.8,704.3,"No"
"3180","No","No","No",27,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.6,561.15,"No"
"4174","No","No","No",12,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",86.55,1066.9,"No"
"2192","Yes","No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",91.3,91.3,"Yes"
"792","No","No","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",76.9,5023,"No"
"6864","No","Yes","No",48,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",60.6,2985.25,"No"
"1360","No","No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.75,889.9,"Yes"
"125","No","Yes","Yes",4,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.85,62.9,"No"
"1274","Yes","Yes","No",49,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",88.2,4159.45,"No"
"6470","No","No","No",35,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",21.45,705.45,"No"
"3105","Yes","No","No",9,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.05,678.45,"No"
"3698","No","Yes","Yes",32,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","No","Electronic check",89.6,2901.8,"No"
"5907","Yes","No","No",14,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",78.95,1101.85,"Yes"
"645","No","Yes","Yes",15,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.25,394.85,"No"
"3590","No","Yes","Yes",31,"Yes","Yes","DSL","No","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",59.7,1825.5,"No"
"3498","Yes","Yes","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.3,153.8,"No"
"6728","Yes","Yes","No",13,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",45.3,528.45,"No"
"1316","No","Yes","Yes",11,"Yes","No","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",20.9,202.3,"No"
"6005","No","Yes","Yes",67,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","No","One year","No","Bank transfer (automatic)",84.8,5598.3,"No"
