"","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"320","Two_Story_1946_and_Newer","Residential_Low_Density",0,28698,"Pave","No_Alley_Access","Moderately_Irregular","Low","AllPub","CulDSac","Sev","Clear_Creek","Norm","Norm","OneFam","Two_Story","Average","Average",1967,1967,"Flat","Tar&Grv","Plywood","Plywood","None",0,"Typical","Typical","PConc","Typical","Good","Gd","LwQ",4,"ALQ",764,0,1013,"GasA","Typical","Y","SBrkr",1160,966,0,2126,0,1,2,1,3,1,"Typical",7,"Min2",0,"No_Fireplace","Attchd","Fin",2,538,"Typical","Typical","Paved",486,0,0,0,225,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Abnorml",185000,-93.6825646,42.0255464
"321","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,9757,"Pave","No_Alley_Access","Regular","Low","AllPub","Inside","Mod","College_Creek","Norm","Norm","OneFam","One_Story","Average","Good",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","PConc","Typical","Typical","No","ALQ",1,"Unf",0,235,990,"GasA","Excellent","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,440,"Typical","Typical","Paved",66,0,0,0,92,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",143000,-93.692135,42.021176
"322","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,14753,"Pave","No_Alley_Access","Moderately_Irregular","Low","AllPub","Inside","Gtl","College_Creek","PosN","Norm","OneFam","One_Story","Good","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,513,1463,"GasA","Excellent","Y","SBrkr",1463,0,0,1463,1,0,2,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Fin",2,539,"Typical","Typical","Paved",0,81,0,0,0,0,"No_Pool","Good_Privacy","None",0,12,2009,"WD ","Normal",207000,-93.691355,42.019784
"323","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",112,10859,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Average",1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1097,1097,"GasA","Excellent","Y","SBrkr",1097,0,0,1097,0,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Unf",2,672,"Typical","Typical","Paved",392,64,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",145000,-93.691585,42.018996
"324","Two_Story_1946_and_Newer","Residential_Low_Density",80,10400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,866,866,"GasA","Excellent","Y","SBrkr",866,913,0,1779,0,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,546,"Typical","Typical","Paved",198,36,0,0,0,0,"No_Pool","No_Fence","None",0,3,2009,"WD ","Normal",197900,-93.690548,42.018597
"325","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,9017,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,871,1431,"GasA","Excellent","Y","SBrkr",1431,0,0,1431,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","Fin",2,666,"Typical","Typical","Paved",0,35,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"WD ","Normal",192000,-93.691667,42.016903
"326","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",67,16285,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2001,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1413,1413,"GasA","Excellent","Y","SBrkr",1430,0,0,1430,0,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,605,"Typical","Typical","Paved",0,33,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",187100,-93.689942,42.016551
"327","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,8430,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Mod","College_Creek","Norm","Norm","OneFam","One_Story","Average","Average",1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,"Typical","Typical","CBlock","Good","Typical","No","Rec",6,"Unf",0,424,1040,"GasA","Typical","Y","SBrkr",1040,0,0,1040,0,0,2,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",124000,-93.686916,42.021384
"328","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",76,6950,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Good",1979,1979,"Gable","CompShg","HdBoard","HdBoard","BrkFace",40,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"BLQ",72,132,914,"GasA","Typical","Y","SBrkr",914,0,0,914,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Unf",2,444,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",134900,-93.687219,42.019184
"329","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,7000,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Very_Good",1978,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",90,"Good","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,218,864,"GasA","Excellent","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,336,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",136500,-93.684887,42.019548
"330","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9286,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Mod","College_Creek","Norm","Norm","OneFam","One_Story","Average","Good",1977,1989,"Gable","CompShg","HdBoard","Plywood","None",0,"Typical","Typical","CBlock","Good","Good","Av","ALQ",1,"Unf",0,1072,1268,"GasA","Typical","Y","SBrkr",1268,0,0,1268,0,0,1,1,3,1,"Good",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,252,"Typical","Typical","Paved",173,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",143500,-93.684954,42.019691
"331","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7200,"Pave","No_Alley_Access","Regular","Low","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Average",1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Av","Rec",6,"Unf",0,117,894,"GasA","Typical","Y","SBrkr",894,0,0,894,0,0,1,0,2,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd","RFn",2,600,"Typical","Typical","Paved",215,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"WD ","Normal",123000,-93.683159,42.020991
"332","Split_Foyer","Residential_Low_Density",70,8445,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","SFoyer","Average","Good",1972,2007,"Gable","CompShg","HdBoard","Wd Shng","None",0,"Typical","Typical","CBlock","Good","Typical","Av","GLQ",3,"Unf",0,112,768,"GasA","Typical","Y","SBrkr",768,0,0,768,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",2,396,"Typical","Typical","Paved",58,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2009,"WD ","Normal",133000,-93.68351,42.020843
"333","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,11664,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2002,2002,"Hip","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,335,1569,"GasA","Excellent","Y","SBrkr",1611,0,0,1611,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",3,1231,"Typical","Typical","Paved",262,93,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"WD ","Normal",250000,-93.687819,42.017109
"334","Two_Story_1946_and_Newer","Residential_Low_Density",0,12334,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",198,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1068,1068,"GasA","Excellent","Y","SBrkr",1068,1116,0,2184,0,0,2,1,4,1,"Good",8,"Typ",1,"Good","BuiltIn","RFn",2,570,"Typical","Typical","Paved",192,132,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",254750,-93.686218,42.018722
"335","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,15750,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR3","Gtl","College_Creek","Feedr","Norm","OneFam","One_Story","Very_Good","Average",1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",260,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,216,1462,"GasA","Excellent","Y","SBrkr",1513,0,0,1513,1,0,2,0,2,1,"Good",5,"Typ",1,"Typical","Attchd","Fin",2,521,"Typical","Typical","Paved",135,34,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",220000,-93.67915,42.0181479
"336","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,11883,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",196,"Good","Typical","PConc","Good","Typical","Gd","GLQ",3,"Unf",0,814,1504,"GasA","Excellent","Y","SBrkr",1504,0,0,1504,1,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd","Fin",2,478,"Typical","Typical","Paved",115,66,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",203000,-93.680706,42.018875
"337","One_Story_PUD_1946_and_Newer","Residential_Medium_Density",0,4435,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","TwnhsE","One_Story","Above_Average","Average",2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,163,848,"GasA","Excellent","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Good",4,"Typ",0,"No_Fireplace","Attchd","Fin",2,420,"Typical","Typical","Paved",140,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",144000,-93.681297,42.016274
"338","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",85,10200,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,100,1578,"GasA","Excellent","Y","SBrkr",1602,0,0,1602,1,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd","RFn",3,810,"Typical","Typical","Paved",0,48,0,0,195,0,"No_Pool","No_Fence","None",0,1,2009,"WD ","Normal",293200,-93.684115,42.016468
"339","Two_Story_1946_and_Newer","Residential_Low_Density",64,8633,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Above_Average","Average",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,545,738,"GasA","Excellent","Y","SBrkr",738,738,0,1476,1,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd","Fin",2,540,"Typical","Typical","Paved",100,35,0,0,0,0,"No_Pool","No_Fence","None",0,2,2009,"WD ","Normal",173500,-93.684536,42.013512
"340","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",67,8877,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","OneFam","One_Story","Below_Average","Above_Average",1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","ALQ",1,"Unf",0,126,816,"GasA","Excellent","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"Typical",3,"Typ",1,"Good","Detchd","Unf",1,288,"Fair","Fair","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",100000,-93.676372,42.021219
"341","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",86,13286,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Excellent","Average",2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",340,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,464,1698,"GasA","Excellent","Y","SBrkr",1698,0,0,1698,1,0,2,0,3,1,"Excellent",8,"Typ",1,"Good","Attchd","Fin",3,768,"Typical","Typical","Paved",327,64,0,0,0,0,"No_Pool","No_Fence","None",0,2,2009,"WD ","Normal",320000,-93.676608,42.017026
"342","PUD_Multilevel_Split_Level_Foyer","Residential_Medium_Density",35,3675,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer","Above_Average","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Typical","Typical","Wood","Good","Typical","Gd","GLQ",3,"Unf",0,0,547,"GasA","Good","Y","SBrkr",1072,0,0,1072,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Basment","Fin",2,525,"Typical","Typical","Paved",0,28,0,0,0,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",145500,-93.669952,42.01896
"343","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,6410,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Mod","Edwards","Norm","Norm","OneFam","One_Story","Below_Average","Average",1959,1959,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Rec",243,301,876,"GasA","Typical","Y","FuseA",876,0,0,876,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,320,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2009,"WD ","Normal",85000,-93.666315,42.019423
"344","One_Story_1945_and_Older","Residential_Low_Density",56,4060,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","OneFam","One_Story","Average","Very_Good",1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Fair","Typical","No","Unf",7,"Unf",0,864,864,"GasA","Excellent","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",0,96,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",99900,-93.659191,42.021496
"345","Duplex_All_Styles_and_Ages","Residential_Low_Density",65,10926,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","One_Story","Average","Average",1959,1959,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1678,1678,"GasA","Typical","Y","SBrkr",1678,0,0,1678,0,0,2,0,6,2,"Typical",10,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",119900,-93.6644024,42.01822
"346","One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,8926,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","OneFam","One_Story","Below_Average","Fair",1956,1956,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,672,672,"GasA","Excellent","Y","FuseA",960,0,0,960,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Basment","Unf",1,288,"Typical","Typical","Paved",64,0,0,0,160,0,"No_Pool","Minimum_Privacy","None",0,10,2009,"COD","Abnorml",112000,-93.663302,42.018592
"347","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,10998,"Pave","Gravel","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1941,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"BLQ",420,156,984,"GasA","Excellent","Y","SBrkr",984,620,0,1604,0,0,2,0,3,1,"Typical",6,"Min2",0,"No_Fireplace","Detchd","Unf",2,660,"Typical","Typical","Paved",0,68,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",117000,-93.655674,42.022091
"348","One_and_Half_Story_Finished_All_Ages","Residential_High_Density",55,4500,"Pave","Paved","Moderately_Irregular","Bnk","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","One_and_Half_Fin","Average","Average",1932,2000,"Gable","CompShg","VinylSd","Stucco","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Rec",6,"Unf",0,611,793,"GasA","Excellent","Y","SBrkr",848,672,0,1520,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd","Unf",1,281,"Typical","Typical","Paved",0,0,56,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Abnorml",159434,-93.652027,42.019713
"349","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,9900,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,778,778,"GasA","Typical","Y","SBrkr",944,545,0,1489,0,0,2,0,3,1,"Typical",7,"Typ",1,"Good","Detchd","Unf",1,240,"Typical","Typical","Paved",335,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",139500,-93.64857,42.016921
"350","Two_and_Half_Story_All_Ages","Residential_Low_Density",102,15863,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","Two_and_Half_Fin","Good","Fair",1920,1970,"Gable","CompShg","Wd Sdng","Plywood","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","GLQ",3,"Unf",0,301,824,"GasA","Excellent","Y","SBrkr",1687,998,397,3082,1,0,2,1,5,1,"Typical",12,"Typ",2,"Typical","Basment","Fin",2,672,"Typical","Typical","Paved",136,63,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",197000,-93.651669,42.016182
"351","Two_Story_1945_and_Older","Residential_Low_Density",43,5707,"Pave","No_Alley_Access","Regular","Bnk","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Feedr","Norm","OneFam","Two_Story","Above_Average","Above_Average",1935,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,583,583,"GasA","Good","Y","FuseF",647,595,0,1242,0,0,1,1,3,1,"Typical",6,"Typ",1,"Good","Detchd","Unf",1,180,"Fair","Typical","Paved",329,96,0,0,0,0,"No_Pool","No_Fence","None",0,3,2009,"WD ","Normal",105000,-93.646555,42.019094
"352","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",65,7804,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Fair",1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","BLQ",2,"Unf",0,500,1122,"GasA","Typical","Y","SBrkr",1328,653,0,1981,1,0,2,0,4,1,"Good",7,"Min2",2,"Typical","Detchd","Unf",2,576,"Typical","Typical","Paved",431,44,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,12,2009,"WD ","Normal",135000,-93.648414,42.018931
"353","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",52,6292,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","South_and_West_of_Iowa_State_University","Norm","Norm","OneFam","One_and_Half_Fin","Good","Good",1928,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,861,861,"GasA","Good","Y","SBrkr",877,600,0,1477,0,1,2,0,3,1,"Typical",6,"Typ",1,"Good","Detchd","Unf",1,216,"Typical","Typical","Paved",0,50,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",145000,-93.648419,42.016835
"354","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,13680,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Mod","Crawford","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,112,840,"GasA","Excellent","Y","SBrkr",840,727,0,1567,1,0,1,1,2,1,"Typical",6,"Min2",2,"Typical","Detchd","Unf",2,440,"Typical","Typical","Paved",0,21,150,0,0,0,"No_Pool","Good_Privacy","None",0,2,2009,"WD ","Normal",205000,-93.6428055,42.0191252
"355","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",130,9600,"Pave","No_Alley_Access","Slightly_Irregular","HLS","AllPub","Inside","Gtl","Crawford","Norm","Norm","OneFam","One_and_Half_Fin","Average","Good",1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Good","Good","BrkTil","Typical","Fair","No","Rec",6,"Unf",0,300,728,"GasA","Excellent","Y","SBrkr",976,332,0,1308,1,0,1,1,2,1,"Typical",7,"Min2",2,"Typical","Detchd","Unf",1,256,"Typical","Typical","Paved",0,70,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",160000,-93.642371,42.018707
"356","One_Story_1945_and_Older","Residential_Low_Density",80,13360,"Pave","Gravel","Slightly_Irregular","HLS","AllPub","Inside","Gtl","Crawford","Norm","Norm","OneFam","One_Story","Average","Good",1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Good","BrkTil","Good","Typical","No","ALQ",1,"Unf",0,163,876,"GasA","Excellent","Y","SBrkr",964,0,0,964,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",2,432,"Typical","Typical","Paved",0,0,44,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",163500,-93.640592,42.017574
"357","One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",54,7681,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","FR2","Gtl","Crawford","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1921,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,731,731,"GasA","Excellent","Y","SBrkr",820,523,0,1343,0,0,1,1,3,1,"Typical",7,"Typ",1,"Good","Detchd","Unf",1,186,"Fair","Typical","Paved",192,0,102,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",154900,-93.644295,42.016684
